SLC39A8	SLC39A8
AF213884.2	AF213884.2
NFKB1	NFKB1
MANBA	MANBA
UBE2D3	UBE2D3
RP11-10L12.4	RP11-10L12.4
CISD2	CISD2
SLC9B1	SLC9B1
SLC9B2	SLC9B2
BDH2	BDH2
CENPE	CENPE
AC004069.2	AC004069.2
TET2	TET2
PPA2	PPA2
INTS12	INTS12
GSTCD	GSTCD
TBCK	TBCK
AIMP1	AIMP1
PAPSS1	PAPSS1
SGMS2	SGMS2
RP11-286E11.1	RP11-286E11.1
CYP2U1	CYP2U1
HADH	HADH
LEF1	LEF1
RPL34-AS1	RPL34-AS1
RPL34	RPL34
OSTC	OSTC
SEC24B-AS1	SEC24B-AS1
SEC24B	SEC24B
CCDC109B	CCDC109B
CASP6	CASP6
PLA2G12A	PLA2G12A
GAR1	GAR1
ELOVL6	ELOVL6
C4orf32	C4orf32
RP11-73K9.2	RP11-73K9.2
AP1AR	AP1AR
TIFA	TIFA
ALPK1	ALPK1
LARP7	LARP7
CAMK2D	CAMK2D
UGT8	UGT8
SNHG8	SNHG8
METTL14	METTL14
SEC24D	SEC24D
USP53	USP53
C4orf3	C4orf3
PDE5A	PDE5A
MAD2L1	MAD2L1
TNIP3	TNIP3
ANXA5	ANXA5
EXOSC9	EXOSC9
CCNA2	CCNA2
BBS7	BBS7
KIAA1109	KIAA1109
BBS12	BBS12
NUDT6	NUDT6
SPATA5	SPATA5
SPRY1	SPRY1
ANKRD50	ANKRD50
INTU	INTU
PLK4	PLK4
MFSD8	MFSD8
C4orf29	C4orf29
LARP1B	LARP1B
PGRMC2	PGRMC2
JADE1	JADE1
SCLT1	SCLT1
C4orf33	C4orf33
ELF2	ELF2
NDUFC1	NDUFC1
NAA15	NAA15
RP11-83A24.2	RP11-83A24.2
RAB33B	RAB33B
SETD7	SETD7
RP11-342I1.2	RP11-342I1.2
MGST2	MGST2
MAML3	MAML3
SCOC	SCOC
RP11-425I13.3	RP11-425I13.3
ELMOD2	ELMOD2
TBC1D9	TBC1D9
RP11-102N12.3	RP11-102N12.3
ZNF330	ZNF330
RP11-362F19.1	RP11-362F19.1
RP11-362F19.3	RP11-362F19.3
IL15	IL15
INPP4B	INPP4B
RP11-223C24.1	RP11-223C24.1
USP38	USP38
GAB1	GAB1
SMARCA5	SMARCA5
SMARCA5-AS1	SMARCA5-AS1
ANAPC10	ANAPC10
ABCE1	ABCE1
OTUD4	OTUD4
SMAD1	SMAD1
MMAA	MMAA
ZNF827	ZNF827
LSM6	LSM6
SLC10A7	SLC10A7
TMEM184C	TMEM184C
PRMT10	PRMT10
ARHGAP10	ARHGAP10
NR3C2	NR3C2
LRBA	LRBA
RPS3A	RPS3A
SH3D19	SH3D19
RP11-372K14.2	RP11-372K14.2
PET112	PET112
RP11-18H21.1	RP11-18H21.1
FBXW7	FBXW7
MIR4453	MIR4453
TMEM154	TMEM154
ARFIP1	ARFIP1
TRIM2	TRIM2
KIAA0922	KIAA0922
TLR2	TLR2
RNF175	RNF175
PLRG1	PLRG1
MAP9	MAP9
GUCY1A3	GUCY1A3
GUCY1B3	GUCY1B3
CTSO	CTSO
PDGFC	PDGFC
FAM198B	FAM198B
RP11-597D13.9	RP11-597D13.9
TMEM144	TMEM144
C4orf46	C4orf46
ETFDH	ETFDH
PPID	PPID
FNIP2	FNIP2
RAPGEF2	RAPGEF2
NAF1	NAF1
TMA16	TMA16
MARCH1	MARCH1
TRIM61	TRIM61
FAM218A	FAM218A
TRIM60	TRIM60
TMEM192	TMEM192
KLHL2	KLHL2
MSMO1	MSMO1
DDX60	DDX60
DDX60L	DDX60L
PALLD	PALLD
CBR4	CBR4
SH3RF1	SH3RF1
NEK1	NEK1
CLCN3	CLCN3
C4orf27	C4orf27
RP11-10K16.1	RP11-10K16.1
GALNT7	GALNT7
HMGB2	HMGB2
RP11-798M19.6	RP11-798M19.6
SAP30	SAP30
SCRG1	SCRG1
FBXO8	FBXO8
CEP44	CEP44
HPGD	HPGD
GPM6A	GPM6A
SPCS3	SPCS3
AGA	AGA
DCTD	DCTD
WWC2	WWC2
CDKN2AIP	CDKN2AIP
ING2	ING2
RWDD4	RWDD4
TRAPPC11	TRAPPC11
IRF2	IRF2
RP11-326I11.3	RP11-326I11.3
CASP3	CASP3
PRIMPOL	PRIMPOL
CENPU	CENPU
ACSL1	ACSL1
RP11-701P16.2	RP11-701P16.2
RP11-701P16.5	RP11-701P16.5
SLC25A4	SLC25A4
KIAA1430	KIAA1430
SNX25	SNX25
LRP2BP	LRP2BP
ANKRD37	ANKRD37
UFSP2	UFSP2
C4orf47	C4orf47
RP11-279O9.4	RP11-279O9.4
TLR3	TLR3
AC110771.1	AC110771.1
CYP4V2	CYP4V2
FRG1	FRG1
CCDC127	CCDC127
SDHA	SDHA
CTD-2083E4.6	CTD-2083E4.6
PDCD6	PDCD6
C5orf55	C5orf55
EXOC3	EXOC3
CTD-2228K2.5	CTD-2228K2.5
CEP72	CEP72
BRD9	BRD9
TRIP13	TRIP13
SLC12A7	SLC12A7
CLPTM1L	CLPTM1L
LPCAT1	LPCAT1
CTD-2012J19.3	CTD-2012J19.3
MRPL36	MRPL36
NDUFS6	NDUFS6
KIAA0947	KIAA0947
MED10	MED10
NSUN2	NSUN2
SRD5A1	SRD5A1
PAPD7	PAPD7
MTRR	MTRR
FASTKD3	FASTKD3
RP11-480D4.6	RP11-480D4.6
MIR4458HG	MIR4458HG
SEMA5A	SEMA5A
FAM173B	FAM173B
CCT5	CCT5
CTD-2256P15.4	CTD-2256P15.4
CTD-2256P15.2	CTD-2256P15.2
MARCH6	MARCH6
ROPN1L	ROPN1L
RP11-215G15.5	RP11-215G15.5
DAP	DAP
TRIO	TRIO
FAM105A	FAM105A
CTD-2165H16.4	CTD-2165H16.4
FAM105B	FAM105B
ANKH	ANKH
ZNF622	ZNF622
FAM134B	FAM134B
MYO10	MYO10
BASP1	BASP1
CTD-2023M8.1	CTD-2023M8.1
DROSHA	DROSHA
C5orf22	C5orf22
GOLPH3	GOLPH3
CTD-2186M15.3	CTD-2186M15.3
MTMR12	MTMR12
ZFR	ZFR
SUB1	SUB1
TARS	TARS
AMACR	AMACR
CTD-2517O10.6	CTD-2517O10.6
RAD1	RAD1
BRIX1	BRIX1
DNAJC21	DNAJC21
SPEF2	SPEF2
IL7R	IL7R
LMBRD2	LMBRD2
SKP2	SKP2
NADK2	NADK2
CTD-2353F22.1	CTD-2353F22.1
NIPBL	NIPBL
C5orf42	C5orf42
NUP155	NUP155
WDR70	WDR70
RICTOR	RICTOR
FYB	FYB
AC008964.1	AC008964.1
DAB2	DAB2
PTGER4	PTGER4
TTC33	TTC33
PRKAA1	PRKAA1
RPL37	RPL37
CARD6	CARD6
OXCT1	OXCT1
C5orf51	C5orf51
FBXO4	FBXO4
CCDC152	CCDC152
SEPP1	SEPP1
CTD-2035E11.3	CTD-2035E11.3
CTD-2035E11.4	CTD-2035E11.4
ANXA2R	ANXA2R
AC025171.1	AC025171.1
CTD-2035E11.5	CTD-2035E11.5
ZNF131	ZNF131
HMGCS1	HMGCS1
CCL28	CCL28
C5orf28	C5orf28
C5orf34	C5orf34
PAIP1	PAIP1
NNT-AS1	NNT-AS1
NNT	NNT
MRPS30	MRPS30
EMB	EMB
PARP8	PARP8
ITGA1	ITGA1
PELO	PELO
MOCS2	MOCS2
CTD-2366F13.1	CTD-2366F13.1
NDUFS4	NDUFS4
ARL15	ARL15
SNX18	SNX18
GZMK	GZMK
GZMA	GZMA
DHX29	DHX29
SKIV2L2	SKIV2L2
PPAP2A	PPAP2A
SLC38A9	SLC38A9
IL6ST	IL6ST
CTD-2031P19.3	CTD-2031P19.3
CTD-2227I18.1	CTD-2227I18.1
ANKRD55	ANKRD55
MAP3K1	MAP3K1
SETD9	SETD9
MIER3	MIER3
GPBP1	GPBP1
PLK2	PLK2
GAPT	GAPT
PDE4D	PDE4D
DEPDC1B	DEPDC1B
ERCC8	ERCC8
NDUFAF2	NDUFAF2
SMIM15	SMIM15
ZSWIM6	ZSWIM6
KIF2A	KIF2A
DIMT1	DIMT1
IPO11	IPO11
SREK1IP1	SREK1IP1
CWC27	CWC27
ADAMTS6	ADAMTS6
CENPK	CENPK
PPWD1	PPWD1
TRIM23	TRIM23
TRAPPC13	TRAPPC13
CTC-534A2.2	CTC-534A2.2
SGTB	SGTB
NLN	NLN
ERBB2IP	ERBB2IP
SREK1	SREK1
MAST4	MAST4
CD180	CD180
PIK3R1	PIK3R1
SLC30A5	SLC30A5
CCNB1	CCNB1
CENPH	CENPH
MRPS36	MRPS36
CDK7	CDK7
CCDC125	CCDC125
TAF9	TAF9
RAD17	RAD17
GTF2H2C	GTF2H2C
SMN2	SMN2
SMN1	SMN1
NAIP	NAIP
GTF2H2	GTF2H2
BDP1	BDP1
MCCC2	MCCC2
MAP1B	MAP1B
MRPS27	MRPS27
PTCD2	PTCD2
TNPO1	TNPO1
FCHO2	FCHO2
TMEM171	TMEM171
RP11-79P5.9	RP11-79P5.9
BTF3	BTF3
ANKRA2	ANKRA2
UTP15	UTP15
ENC1	ENC1
HEXB	HEXB
GFM2	GFM2
NSA2	NSA2
FAM169A	FAM169A
GCNT4	GCNT4
ANKRD31	ANKRD31
HMGCR	HMGCR
COL4A3BP	COL4A3BP
POLK	POLK
CTC-366B18.2	CTC-366B18.2
POC5	POC5
IQGAP2	IQGAP2
F2R	F2R
F2RL1	F2RL1
S100Z	S100Z
CRHBP	CRHBP
AGGF1	AGGF1
ZBED3	ZBED3
PDE8B	PDE8B
WDR41	WDR41
TBCA	TBCA
AP3B1	AP3B1
CTD-2037K23.2	CTD-2037K23.2
SCAMP1	SCAMP1
LHFPL2	LHFPL2
ARSB	ARSB
JMY	JMY
HOMER1	HOMER1
PAPD4	PAPD4
MTX3	MTX3
CTD-2201I18.1	CTD-2201I18.1
SERINC5	SERINC5
ZFYVE16	ZFYVE16
CTD-2015H6.3	CTD-2015H6.3
FAM151B	FAM151B
ANKRD34B	ANKRD34B
DHFR	DHFR
MSH3	MSH3
CTC-459I6.1	CTC-459I6.1
RASGRF2	RASGRF2
CKMT2-AS1	CKMT2-AS1
ZCCHC9	ZCCHC9
SSBP2	SSBP2
ATG10	ATG10
RPS23	RPS23
ATP6AP1L	ATP6AP1L
TMEM167A	TMEM167A
XRCC4	XRCC4
VCAN	VCAN
COX7C	COX7C
RASA1	RASA1
CTC-428H11.2	CTC-428H11.2
CCNH	CCNH
TMEM161B	TMEM161B
TMEM161B-AS1	TMEM161B-AS1
MEF2C	MEF2C
CETN3	CETN3
MBLAC2	MBLAC2
LYSMD3	LYSMD3
RP11-213H15.1	RP11-213H15.1
LUCAT1	LUCAT1
ARRDC3	ARRDC3
FAM172A	FAM172A
POU5F2	POU5F2
KIAA0825	KIAA0825
ANKRD32	ANKRD32
MCTP1	MCTP1
TTC37	TTC37
ARSK	ARSK
GPR150	GPR150
RFESD	RFESD
RHOBTB3	RHOBTB3
GLRX	GLRX
C5orf27	C5orf27
ELL2	ELL2
CAST	CAST
ERAP1	ERAP1
CTD-2260A17.1	CTD-2260A17.1
CTD-2260A17.2	CTD-2260A17.2
ERAP2	ERAP2
LNPEP	LNPEP
CTD-2215E18.1	CTD-2215E18.1
RIOK2	RIOK2
RGMB	RGMB
CHD1	CHD1
CTD-2007H13.3	CTD-2007H13.3
FAM174A	FAM174A
ST8SIA4	ST8SIA4
SLCO4C1	SLCO4C1
PAM	PAM
GIN1	GIN1
PPIP5K2	PPIP5K2
C5orf30	C5orf30
NUDT12	NUDT12
FBXL17	FBXL17
LINC01023	LINC01023
FER	FER
PJA2	PJA2
MAN2A1	MAN2A1
SLC25A46	SLC25A46
WDR36	WDR36
CAMK4	CAMK4
STARD4	STARD4
NREP	NREP
EPB41L4A-AS1	EPB41L4A-AS1
APC	APC
SRP19	SRP19
REEP5	REEP5
ZRSR1	ZRSR1
DCP2	DCP2
MCC	MCC
YTHDC2	YTHDC2
CTC-428G20.3	CTC-428G20.3
PGGT1B	PGGT1B
CTC-428G20.6	CTC-428G20.6
CCDC112	CCDC112
FEM1C	FEM1C
AC010226.4	AC010226.4
TMED7	TMED7
ATG12	ATG12
AP3S1	AP3S1
CTD-2287O16.5	CTD-2287O16.5
COMMD10	COMMD10
CTB-118N6.3	CTB-118N6.3
DTWD2	DTWD2
DMXL1	DMXL1
TNFAIP8	TNFAIP8
HSD17B4	HSD17B4
SRFBP1	SRFBP1
SNX2	SNX2
SNX24	SNX24
CEP120	CEP120
CSNK1G3	CSNK1G3
GRAMD3	GRAMD3
RP11-517I3.1	RP11-517I3.1
ALDH7A1	ALDH7A1
PHAX	PHAX
LMNB1	LMNB1
MARCH3	MARCH3
C5orf63	C5orf63
PRRC1	PRRC1
CTC-228N24.3	CTC-228N24.3
SLC12A2	SLC12A2
ISOC1	ISOC1
HINT1	HINT1
LYRM7	LYRM7
CDC42SE2	CDC42SE2
RAPGEF6	RAPGEF6
FNIP1	FNIP1
ACSL6	ACSL6
SLC22A4	SLC22A4
SLC22A5	SLC22A5
C5orf56	C5orf56
AC116366.6	AC116366.6
IRF1	IRF1
RAD50	RAD50
KIF3A	KIF3A
CCNI2	CCNI2
SEPT8	SEPT8
SHROOM1	SHROOM1
UQCRQ	UQCRQ
LEAP2	LEAP2
AFF4	AFF4
ZCCHC10	ZCCHC10
HSPA4	HSPA4
C5orf15	C5orf15
VDAC1	VDAC1
CTB-113I20.2	CTB-113I20.2
TCF7	TCF7
SKP1	SKP1
PPP2CA	PPP2CA
CDKL3	CDKL3
CTD-2410N18.3	CTD-2410N18.3
UBE2B	UBE2B
RP11-215P8.3	RP11-215P8.3
CDKN2AIPNL	CDKN2AIPNL
JADE2	JADE2
SAR1B	SAR1B
SEC24A	SEC24A
CAMLG	CAMLG
DDX46	DDX46
C5orf24	C5orf24
TXNDC15	TXNDC15
PCBD2	PCBD2
C5orf66	C5orf66
H2AFY	H2AFY
TIFAB	TIFAB
TGFBI	TGFBI
SMAD5	SMAD5
KLHL3	KLHL3
HNRNPA0	HNRNPA0
RP11-381K20.2	RP11-381K20.2
FAM13B	FAM13B
BRD8	BRD8
CDC23	CDC23
FAM53C	FAM53C
KDM3B	KDM3B
EGR1	EGR1
ETF1	ETF1
HSPA9	HSPA9
CTNNA1	CTNNA1
SIL1	SIL1
MATR3	MATR3
PAIP2	PAIP2
CTB-43P18.1	CTB-43P18.1
MZB1	MZB1
SPATA24	SPATA24
DNAJC18	DNAJC18
TMEM173	TMEM173
UBE2D2	UBE2D2
CXXC5	CXXC5
NRG2	NRG2
LINC01024	LINC01024
PURA	PURA
CYSTM1	CYSTM1
PFDN1	PFDN1
HBEGF	HBEGF
ANKHD1	ANKHD1
ANKHD1-EIF4EBP3	ANKHD1-EIF4EBP3
SRA1	SRA1
EIF4EBP3	EIF4EBP3
APBB3	APBB3
SLC35A4	SLC35A4
CD14	CD14
NDUFA2	NDUFA2
TMCO6	TMCO6
IK	IK
WDR55	WDR55
DND1	DND1
HARS	HARS
HARS2	HARS2
ZMAT2	ZMAT2
TAF7	TAF7
DIAPH1	DIAPH1
HDAC3	HDAC3
RELL2	RELL2
FCHSD1	FCHSD1
ARAP3	ARAP3
KIAA0141	KIAA0141
RNF14	RNF14
GNPDA1	GNPDA1
NDFIP1	NDFIP1
ARHGAP26	ARHGAP26
NR3C1	NR3C1
YIPF5	YIPF5
PRELID2	PRELID2
LARS	LARS
RBM27	RBM27
TCERG1	TCERG1
PPP2R2B	PPP2R2B
JAKMIP2	JAKMIP2
SCGB3A2	SCGB3A2
FBXO38	FBXO38
ADRB2	ADRB2
GRPEL2	GRPEL2
PCYOX1L	PCYOX1L
CSNK1A1	CSNK1A1
ARHGEF37	ARHGEF37
PPARGC1B	PPARGC1B
SLC26A2	SLC26A2
TIGD6	TIGD6
HMGXB3	HMGXB3
CSF1R	CSF1R
PDGFRB	PDGFRB
TCOF1	TCOF1
CD74	CD74
RPS14	RPS14
NDST1	NDST1
RBM22	RBM22
DCTN4	DCTN4
IRGM	IRGM
ZNF300	ZNF300
GPX3	GPX3
TNIP1	TNIP1
ANXA6	ANXA6
CCDC69	CCDC69
GM2A	GM2A
SLC36A1	SLC36A1
SPARC	SPARC
CTB-113P19.5	CTB-113P19.5
ATOX1	ATOX1
G3BP1	G3BP1
FAM114A2	FAM114A2
MFAP3	MFAP3
GALNT10	GALNT10
SAP30L	SAP30L
LARP1	LARP1
FAXDC2	FAXDC2
CNOT8	CNOT8
GEMIN5	GEMIN5
MRPL22	MRPL22
TIMD4	TIMD4
HAVCR2	HAVCR2
MED7	MED7
ITK	ITK
CYFIP2	CYFIP2
CTB-47B11.3	CTB-47B11.3
ADAM19	ADAM19
THG1L	THG1L
LSM11	LSM11
CLINT1	CLINT1
EBF1	EBF1
RNF145	RNF145
UBLCP1	UBLCP1
TTC1	TTC1
PWWP2A	PWWP2A
CCNJL	CCNJL
C5orf54	C5orf54
SLU7	SLU7
PTTG1	PTTG1
MIR146A	MIR146A
CCNG1	CCNG1
NUDCD2	NUDCD2
HMMR	HMMR
MAT2B	MAT2B
CTB-178M22.2	CTB-178M22.2
RARS	RARS
PANK3	PANK3
SPDL1	SPDL1
DOCK2	DOCK2
LCP2	LCP2
CTB-114C7.4	CTB-114C7.4
KCNMB1	KCNMB1
RANBP17	RANBP17
NPM1	NPM1
FBXW11	FBXW11
STK10	STK10
UBTD2	UBTD2
DUSP1	DUSP1
ERGIC1	ERGIC1
RPL26L1	RPL26L1
ATP6V0E1	ATP6V0E1
CREBRF	CREBRF
CTC-209H22.3	CTC-209H22.3
BNIP1	BNIP1
BOD1	BOD1
CPEB4	CPEB4
SFXN1	SFXN1
HRH2	HRH2
THOC3	THOC3
FAM153B	FAM153B
SIMC1	SIMC1
KIAA1191	KIAA1191
ARL10	ARL10
NOP16	NOP16
HIGD2A	HIGD2A
CLTB	CLTB
FAF2	FAF2
RNF44	RNF44
TSPAN17	TSPAN17
HK3	HK3
UIMC1	UIMC1
ZNF346	ZNF346
NSD1	NSD1
RAB24	RAB24
MXD3	MXD3
PRELID1	PRELID1
LMAN2	LMAN2
RGS14	RGS14
F12	F12
GRK6	GRK6
PRR7-AS1	PRR7-AS1
PRR7	PRR7
DBN1	DBN1
PDLIM7	PDLIM7
DOK3	DOK3
DDX41	DDX41
FAM193B	FAM193B
TMED9	TMED9
B4GALT7	B4GALT7
FAM153A	FAM153A
RP11-423H2.3	RP11-423H2.3
N4BP3	N4BP3
RMND5B	RMND5B
NHP2	NHP2
HNRNPAB	HNRNPAB
PHYKPL	PHYKPL
CLK4	CLK4
ZNF354A	ZNF354A
ZNF354B	ZNF354B
ZFP2	ZFP2
ZNF879	ZNF879
ZNF354C	ZNF354C
RUFY1	RUFY1
HNRNPH1	HNRNPH1
CANX	CANX
MAML1	MAML1
LTC4S	LTC4S
MGAT4B	MGAT4B
SQSTM1	SQSTM1
C5orf45	C5orf45
CTC-241N9.1	CTC-241N9.1
TBC1D9B	TBC1D9B
RNF130	RNF130
MAPK9	MAPK9
CTB-129O4.1	CTB-129O4.1
CNOT6	CNOT6
SCGB3A1	SCGB3A1
MGAT1	MGAT1
LINC00847	LINC00847
ZFP62	ZFP62
CTC-338M12.5	CTC-338M12.5
TRIM7	TRIM7
CTC-338M12.6	CTC-338M12.6
TRIM41	TRIM41
GNB2L1	GNB2L1
CTC-338M12.4	CTC-338M12.4
TRIM52	TRIM52
AC008443.1	AC008443.1
TRIM52-AS1	TRIM52-AS1
DUSP22	DUSP22
IRF4	IRF4
EXOC2	EXOC2
HUS1B	HUS1B
RP11-532F6.3	RP11-532F6.3
RP11-157J24.2	RP11-157J24.2
GMDS	GMDS
GMDS-AS1	GMDS-AS1
WRNIP1	WRNIP1
SERPINB1	SERPINB1
RP11-420G6.4	RP11-420G6.4
SERPINB9	SERPINB9
SERPINB6	SERPINB6
LINC01011	LINC01011
NQO2	NQO2
RP1-90J20.12	RP1-90J20.12
RIPK1	RIPK1
RP1-40E16.12	RP1-40E16.12
BPHL	BPHL
TUBB2A	TUBB2A
PSMG4	PSMG4
PXDC1	PXDC1
FAM50B	FAM50B
PRPF4B	PRPF4B
ECI2	ECI2
CDYL	CDYL
RPP40	RPP40
RP11-428J1.5	RP11-428J1.5
LYRM4	LYRM4
FARS2	FARS2
RP3-380B8.4	RP3-380B8.4
F13A1	F13A1
LY86	LY86
RREB1	RREB1
SSR1	SSR1
RIOK1	RIOK1
SNRNP48	SNRNP48
TXNDC5	TXNDC5
BLOC1S5	BLOC1S5
EEF1E1	EEF1E1
SLC35B3	SLC35B3
GCNT2	GCNT2
PAK1IP1	PAK1IP1
TMEM14C	TMEM14C
RP11-421M1.8	RP11-421M1.8
TMEM14B	TMEM14B
SMIM13	SMIM13
NEDD9	NEDD9
TMEM170B	TMEM170B
ADTRP	ADTRP
HIVEP1	HIVEP1
PHACTR1	PHACTR1
TBC1D7	TBC1D7
RP1-257A7.5	RP1-257A7.5
GFOD1	GFOD1
SIRT5	SIRT5
RP1-223E5.4	RP1-223E5.4
NOL7	NOL7
AL441883.1	AL441883.1
RANBP9	RANBP9
MCUR1	MCUR1
CD83	CD83
RP11-560J1.2	RP11-560J1.2
JARID2	JARID2
JARID2-AS1	JARID2-AS1
DTNBP1	DTNBP1
MYLIP	MYLIP
GMPR	GMPR
ATXN1	ATXN1
RP1-151F17.1	RP1-151F17.1
RP1-151F17.2	RP1-151F17.2
FAM8A1	FAM8A1
NUP153	NUP153
RP11-500C11.3	RP11-500C11.3
KIF13A	KIF13A
NHLRC1	NHLRC1
TPMT	TPMT
KDM1B	KDM1B
DEK	DEK
RNF144B	RNF144B
MBOAT1	MBOAT1
E2F3	E2F3
CDKAL1	CDKAL1
SOX4	SOX4
MRS2	MRS2
ALDH5A1	ALDH5A1
TDP2	TDP2
ACOT13	ACOT13
C6orf62	C6orf62
GMNN	GMNN
C6orf229	C6orf229
FAM65B	FAM65B
RP11-367G6.3	RP11-367G6.3
LRRC16A	LRRC16A
TRIM38	TRIM38
U91328.19	U91328.19
HIST1H3A	HIST1H3A
HIST1H4A	HIST1H4A
HIST1H1C	HIST1H1C
HFE	HFE
HIST1H4C	HIST1H4C
HIST1H2BC	HIST1H2BC
HIST1H2AC	HIST1H2AC
HIST1H1E	HIST1H1E
HIST1H2BD	HIST1H2BD
HIST1H3D	HIST1H3D
HIST1H2BF	HIST1H2BF
HIST1H4E	HIST1H4E
HIST1H2BG	HIST1H2BG
HIST1H2AE	HIST1H2AE
HIST1H1D	HIST1H1D
HIST1H2BH	HIST1H2BH
HIST1H4H	HIST1H4H
BTN3A2	BTN3A2
BTN2A2	BTN2A2
BTN3A1	BTN3A1
BTN3A3	BTN3A3
BTN2A1	BTN2A1
HCG11	HCG11
CTA-14H9.5	CTA-14H9.5
HMGN4	HMGN4
ABT1	ABT1
ZNF322	ZNF322
RP11-457M11.5	RP11-457M11.5
HIST1H2BJ	HIST1H2BJ
HIST1H2AG	HIST1H2AG
HIST1H2BK	HIST1H2BK
HIST1H4I	HIST1H4I
HIST1H2AH	HIST1H2AH
ZNF391	ZNF391
ZNF184	ZNF184
HIST1H4J	HIST1H4J
HIST1H4K	HIST1H4K
HIST1H2BN	HIST1H2BN
HIST1H2AL	HIST1H2AL
HIST1H1B	HIST1H1B
HIST1H2AM	HIST1H2AM
RP1-313I6.12	RP1-313I6.12
ZNF165	ZNF165
ZSCAN16-AS1	ZSCAN16-AS1
ZSCAN16	ZSCAN16
RP1-265C24.8	RP1-265C24.8
ZKSCAN8	ZKSCAN8
ZSCAN9	ZSCAN9
ZKSCAN4	ZKSCAN4
NKAPL	NKAPL
ZSCAN31	ZSCAN31
ZKSCAN3	ZKSCAN3
ZSCAN12	ZSCAN12
HCG14	HCG14
TRIM27	TRIM27
GABBR1	GABBR1
ZFP57	ZFP57
HLA-F	HLA-F
HLA-G	HLA-G
HLA-A	HLA-A
ZNRD1-AS1	ZNRD1-AS1
ZNRD1	ZNRD1
PPP1R11	PPP1R11
TRIM31	TRIM31
TRIM26	TRIM26
HCG18	HCG18
TRIM39	TRIM39
RPP21	RPP21
HLA-E	HLA-E
GNL1	GNL1
PRR3	PRR3
ABCF1	ABCF1
PPP1R10	PPP1R10
MRPS18B	MRPS18B
ATAT1	ATAT1
C6orf136	C6orf136
DHX16	DHX16
PPP1R18	PPP1R18
NRM	NRM
MDC1	MDC1
TUBB	TUBB
XXbac-BPG252P9.9	XXbac-BPG252P9.9
FLOT1	FLOT1
XXbac-BPG252P9.10	XXbac-BPG252P9.10
IER3	IER3
DDR1	DDR1
GTF2H4	GTF2H4
VARS2	VARS2
CCHCR1	CCHCR1
TCF19	TCF19
XXbac-BPG299F13.17	XXbac-BPG299F13.17
HCG27	HCG27
HLA-C	HLA-C
HLA-B	HLA-B
XXbac-BPG181B23.7	XXbac-BPG181B23.7
MICA	MICA
MICB	MICB
DDX39B	DDX39B
NFKBIL1	NFKBIL1
LTA	LTA
TNF	TNF
LTB	LTB
LST1	LST1
NCR3	NCR3
AIF1	AIF1
PRRC2A	PRRC2A
BAG6	BAG6
APOM	APOM
C6orf47	C6orf47
GPANK1	GPANK1
CSNK2B	CSNK2B
LY6G5B	LY6G5B
LY6G5C	LY6G5C
ABHD16A	ABHD16A
LY6G6F	LY6G6F
C6orf25	C6orf25
DDAH2	DDAH2
CLIC1	CLIC1
MSH5	MSH5
VARS	VARS
LSM2	LSM2
HSPA1L	HSPA1L
HSPA1A	HSPA1A
HSPA1B	HSPA1B
C6orf48	C6orf48
NEU1	NEU1
EHMT2	EHMT2
C2	C2
NELFE	NELFE
SKIV2L	SKIV2L
DXO	DXO
STK19	STK19
ATF6B	ATF6B
FKBPL	FKBPL
PRRT1	PRRT1
PPT2	PPT2
PPT2-EGFL8	PPT2-EGFL8
AGPAT1	AGPAT1
RNF5	RNF5
AGER	AGER
PBX2	PBX2
GPSM3	GPSM3
NOTCH4	NOTCH4
HLA-DRA	HLA-DRA
HLA-DRB5	HLA-DRB5
HLA-DRB1	HLA-DRB1
HLA-DQA1	HLA-DQA1
HLA-DQB1	HLA-DQB1
HLA-DQB1-AS1	HLA-DQB1-AS1
HLA-DQA2	HLA-DQA2
HLA-DQB2	HLA-DQB2
HLA-DOB	HLA-DOB
TAP2.1	TAP2.1
PSMB8	PSMB8
TAPSAR1	TAPSAR1
PSMB9	PSMB9
TAP1	TAP1
HLA-DMB	HLA-DMB
HLA-DMA	HLA-DMA
BRD2	BRD2
XXbac-BPG181M17.6	XXbac-BPG181M17.6
HLA-DOA	HLA-DOA
HLA-DPA1	HLA-DPA1
HLA-DPB1	HLA-DPB1
RXRB	RXRB
SLC39A7	SLC39A7
HSD17B8	HSD17B8
RING1	RING1
HCG25	HCG25
VPS52	VPS52
RPS18	RPS18
B3GALT4	B3GALT4
WDR46	WDR46
PFDN6	PFDN6
RGL2	RGL2
TAPBP	TAPBP
ZBTB22	ZBTB22
DAXX	DAXX
KIFC1	KIFC1
PHF1	PHF1
CUTA	CUTA
SYNGAP1	SYNGAP1
ZBTB9	ZBTB9
BAK1	BAK1
ITPR3	ITPR3
UQCC2	UQCC2
LEMD2	LEMD2
HMGA1	HMGA1
C6orf1	C6orf1
RP11-513I15.6	RP11-513I15.6
NUDT3	NUDT3
RPS10	RPS10
PACSIN1	PACSIN1
C6orf106	C6orf106
RP11-140K17.3	RP11-140K17.3
SNRPC	SNRPC
UHRF1BP1	UHRF1BP1
TAF11	TAF11
ANKS1A	ANKS1A
ZNF76	ZNF76
DEF6	DEF6
PPARD	PPARD
FANCE	FANCE
RPL10A	RPL10A
FKBP5	FKBP5
SRPK1	SRPK1
MAPK14	MAPK14
MAPK13	MAPK13
BRPF3	BRPF3
ETV7	ETV7
KCTD20	KCTD20
STK38	STK38
